slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide1.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0236150419996193,NaN,0.00199124999926426,0.00210708399936266,0.00872629199966468,0.0236150419996193,0.0236150419996193,23.6866425419994,space,23.6627641249997,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.7130644999997,NaN,NaN,NaN,23.6876706249996,23.7130644999997,23.7130644999997,36.5520674999998,space,12.838740833,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.5730484169999,NaN,NaN,NaN,36.5526634999997,36.5730484169999,36.5730484169999,45.6655881249999,space,9.09226133300035,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.6905863749998,NaN,NaN,NaN,45.6663940839999,45.6905863749998,45.6905863749998,66.4921052089994,space,20.8012183329993,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
,108,110,NaN,8,stimuli/own/bathroom/108_bat.jpg,stimuli/own/bathroom/110_bat.jpg,NaN,NaN,NaN,NaN,0,0,0,7,NaN,NaN,NaN,NaN,66.6855970839997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,66.5066897089991,66.6855970839997,66.6855970839997,66.6855970839997,66.6855970839997,66.6855970839997,66.6855970839997,66.6855970839997,66.6855970839997,66.6855970839997,83.2374734169998,-7,7,0,2,16.1147340409998,4,11.4303135,83.2376973749997,83.2400541249999,83.6927156249994,83.5232186249996,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
,128,108,NaN,3,stimuli/own/bathroom/128_bat.jpg,stimuli/own/bathroom/108_bat.jpg,NaN,NaN,NaN,NaN,0,1,1,2,NaN,NaN,NaN,NaN,83.6927156249994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,83.5236603339999,83.6927156249994,83.6927156249994,83.6927156249994,83.6927156249994,83.6927156249994,83.6927156249994,83.6927156249994,83.6927156249994,83.6927156249994,94.9574656669993,-7,7,0,1,11.21549925,5,5.39184208299957,94.9576083339998,94.9596229589997,95.4067675839997,95.2428109589991,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
,110,128,NaN,2,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/128_bat.jpg,NaN,NaN,NaN,NaN,0,2,2,1,NaN,NaN,NaN,NaN,95.4067675839997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,95.2431128749995,95.4067675839997,95.4067675839997,95.4067675839997,95.4067675839997,95.4067675839997,95.4067675839997,95.4067675839997,95.4067675839997,95.4067675839997,102.320186417,-7,7,0,1,2.44832133299951,4,6.81508412499988,102.320325625,102.323227708999,102.772150667,102.606152625,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
,107,133,NaN,9,stimuli/own/bathroom/107_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,102.772150667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,102.60657975,102.772150667,102.772150667,102.772150667,102.772150667,102.772150667,102.772150667,102.772150667,102.772150667,102.772150667,112.433001916999,7,-7,0,4,9.64800945800016,2,3.88716208400001,112.433143583999,112.438162584,112.889174792,112.722748583999,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
,107,108,NaN,5,stimuli/own/bathroom/107_bat.jpg,stimuli/own/bathroom/108_bat.jpg,NaN,NaN,NaN,NaN,0,4,4,4,NaN,NaN,NaN,NaN,112.889174792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,112.7231745,112.889174792,112.889174792,112.889174792,112.889174792,112.889174792,112.889174792,112.889174792,112.889174792,112.889174792,122.849375709,-7,7,0,2,9.79774545800046,2,3.67497316699973,122.849519375,122.854754999999,123.308298958999,123.139146875,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
,110,133,NaN,1,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,123.308298958999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,123.139620792,123.308298958999,123.308298958999,123.308298958999,123.308298958999,123.308298958999,123.308298958999,123.308298958999,123.308298958999,123.308298958999,130.277703459,7,-7,0,5,6.91867633399943,1,2.09269225000025,130.277844042,130.288108709,130.740744084,130.572741125,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,bathroom,2,2024-03-15_15h07.38.157,image_similarity_rating,2023.2.3,None,2024-03-15 15h07.53.972934 +0100
