slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide2.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025578749999994,NaN,0.00201375000000326,0.0021216250000009,0.00911141700001394,0.025578749999994,0.025578749999994,99.652054625,space,99.626194292,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.674085375,NaN,NaN,NaN,99.653032667,99.674085375,99.674085375,107.393633,space,7.71919162500001,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.422062875,NaN,NaN,NaN,107.394648875,107.422062875,107.422062875,109.481620667,space,2.05920250000003,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.507463625,NaN,NaN,NaN,109.482629458,109.507463625,109.507463625,115.360839708,space,5.85300045900004,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
,110,107,NaN,4,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/107_kit.jpg,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,115.567782083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,115.387891208,115.567782083,115.567782083,115.567782083,115.567782083,115.567782083,115.567782083,115.567782083,115.567782083,115.567782083,124.005378083,7,-7,0,4,7.71558716600003,3,5.87675208299999,124.005599333,124.007260833,124.454765875,124.290826917,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
,110,128,NaN,2,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/128_kit.jpg,NaN,NaN,NaN,NaN,0,1,1,1,NaN,NaN,NaN,NaN,124.454765875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,124.291128958,124.454765875,124.454765875,124.454765875,124.454765875,124.454765875,124.454765875,124.454765875,124.454765875,124.454765875,131.659155417,-7,7,0,4,5.43726733299997,4,2.905458958,131.659296583,131.661058542,132.115778292,131.945186833,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
,108,110,NaN,8,stimuli/own/kitchen/108_kit.jpg,stimuli/own/kitchen/110_kit.jpg,NaN,NaN,NaN,NaN,0,2,2,7,NaN,NaN,NaN,NaN,132.115778292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,131.945650792,132.115778292,132.115778292,132.115778292,132.115778292,132.115778292,132.115778292,132.115778292,132.115778292,132.115778292,140.291767,-7,7,0,5,5.11359166699998,3,2.97998625000002,140.29191925,140.294022958,140.744973167,140.57786025,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
,107,133,NaN,9,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,140.744973167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,140.578234917,140.744973167,140.744973167,140.744973167,140.744973167,140.744973167,140.744973167,140.744973167,140.744973167,140.744973167,149.312935375,7,-7,0,5,8.441169,4,4.24327737499999,149.313083792,149.32254425,149.77497225,149.607803667,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
,107,108,NaN,5,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/108_kit.jpg,NaN,NaN,NaN,NaN,0,4,4,4,NaN,NaN,NaN,NaN,149.77497225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,149.608223417,149.77497225,149.77497225,149.77497225,149.77497225,149.77497225,149.77497225,149.77497225,149.77497225,149.77497225,158.717164042,7,-7,0,4,5.844103625,4,6.88661999999999,158.717301333,158.722903833,159.176531458,159.007086667,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
,107,128,NaN,7,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/128_kit.jpg,NaN,NaN,NaN,NaN,0,5,5,6,NaN,NaN,NaN,NaN,159.176531458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,159.007583833,159.176531458,159.176531458,159.176531458,159.176531458,159.176531458,159.176531458,159.176531458,159.176531458,159.176531458,163.283725792,-7,7,0,4,3.946208334,3,1.95515820899999,163.283878208,163.289214833,163.747011875,163.573698417,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,kitchen,2,2024-04-16_10h11.34.553,image_similarity_rating,2023.2.3,None,2024-04-16 10h11.53.771309 +0200
