slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide1.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0208213330001854,NaN,0.00197966600012478,0.00209262500015939,0.00756054100020265,0.0208213330001854,0.0208213330001854,16.3049707500002,space,16.283909084,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.3310287910001,NaN,NaN,NaN,16.306020791,16.3310287910001,16.3310287910001,36.8747143750002,space,20.543480625,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.9007228330001,NaN,NaN,NaN,36.87526275,36.9007228330001,36.9007228330001,44.5614325410002,space,7.66032437500007,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.5871085000001,NaN,NaN,NaN,44.5624266660002,44.5871085000001,44.5871085000001,47.094304083,space,2.50682837500017,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
,110,128,NaN,2,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/128_bat.jpg,NaN,NaN,NaN,NaN,0,0,0,1,NaN,NaN,NaN,NaN,47.2941581250002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,47.1126948750002,47.2941581250002,47.2941581250002,47.2941581250002,47.2941581250002,47.2941581250002,47.2941581250002,47.2941581250002,47.2941581250002,47.2941581250002,86.733902166,-7,7,0,1,12.848485209,3,23.9544120420001,86.7341334160001,86.739239041,87.1922503330002,87.0239037910001,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
,110,133,NaN,1,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,1,1,0,NaN,NaN,NaN,NaN,87.1922503330002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,87.0243437080001,87.1922503330002,87.1922503330002,87.1922503330002,87.1922503330002,87.1922503330002,87.1922503330002,87.1922503330002,87.1922503330002,87.1922503330002,121.479395666,7,-7,0,4,22.65108375,3,34.1774101670001,121.479545291,121.489302,121.946177625,121.7736675,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
,128,133,NaN,6,stimuli/own/bathroom/128_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,2,2,5,NaN,NaN,NaN,NaN,121.946177625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,121.774156666,121.946177625,121.946177625,121.946177625,121.946177625,121.946177625,121.946177625,121.946177625,121.946177625,121.946177625,138.559484916,7,-7,0,1,9.24430462499981,1,16.44318825,138.559632666,138.561573166,139.010936125,138.844368,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
,107,128,NaN,7,stimuli/own/bathroom/107_bat.jpg,stimuli/own/bathroom/128_bat.jpg,NaN,NaN,NaN,NaN,0,3,3,6,NaN,NaN,NaN,NaN,139.010936125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,138.8447645,139.010936125,139.010936125,139.010936125,139.010936125,139.010936125,139.010936125,139.010936125,139.010936125,139.010936125,144.354949166,-7,7,0,1,4.55276695899988,1,5.13366233300007,144.355089541,144.357427458,144.809246791,144.644236458,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
,110,107,NaN,4,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/107_bat.jpg,NaN,NaN,NaN,NaN,0,4,4,3,NaN,NaN,NaN,NaN,144.809246791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,144.644611541,144.809246791,144.809246791,144.809246791,144.809246791,144.809246791,144.809246791,144.809246791,144.809246791,144.809246791,165.500246833,7,-7,0,3,14.341082791,3,20.4782685,165.50038925,165.505604166,165.957766958,165.790149375,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
,107,133,NaN,9,stimuli/own/bathroom/107_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,5,5,8,NaN,NaN,NaN,NaN,165.957766958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,165.790591208,165.957766958,165.957766958,165.957766958,165.957766958,165.957766958,165.957766958,165.957766958,165.957766958,165.957766958,184.867102791,7,-7,0,2,15.4963501669999,4,18.8340800419999,184.867243333,184.872053416,185.323284125,185.156794916,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,bathroom,1,2024-03-13_15h47.31.880,image_similarity_rating,2023.2.3,None,2024-03-13 15h48.00.225345 +0100
