slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide2.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0218122499991296,NaN,0.00195345799875213,0.00207120799859695,0.00759091599866224,0.0218122499991296,0.0218122499991296,23.5849074159996,space,23.5626915410012,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.6148039159998,NaN,NaN,NaN,23.5863143329989,23.6148039159998,23.6148039159998,35.0512193750001,space,11.4361332499993,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.0758997909998,NaN,NaN,NaN,35.0520026659997,35.0758997909998,35.0758997909998,46.867896374999,space,11.7916190420001,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.8930621250001,NaN,NaN,NaN,46.8689557079997,46.8930621250001,46.8930621250001,60.0758523329987,space,13.1825206670001,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
,110,133,NaN,1,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,60.2697504159987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,60.0899424999989,60.2697504159987,60.2697504159987,60.2697504159987,60.2697504159987,60.2697504159987,60.2697504159987,60.2697504159987,60.2697504159987,60.2697504159987,84.5977385409988,-7,7,0,5,23.3816672089997,6,17.8191792079997,84.5979628329987,84.6076125829986,85.0641527499993,84.8923633329996,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
,128,108,NaN,3,stimuli/own/kitchen/128_kit.jpg,stimuli/own/kitchen/108_kit.jpg,NaN,NaN,NaN,NaN,0,1,1,2,NaN,NaN,NaN,NaN,85.0641527499993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,84.8928698330001,85.0641527499993,85.0641527499993,85.0641527499993,85.0641527499993,85.0641527499993,85.0641527499993,85.0641527499993,85.0641527499993,85.0641527499993,96.8767900000003,7,-7,0,3,8.09436729200024,6,11.1705637909999,96.8769309159998,96.8788367910001,97.3304549579989,97.1628981249996,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
,107,108,NaN,5,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/108_kit.jpg,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,97.3304549579989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,97.1632744999988,97.3304549579989,97.3304549579989,97.3304549579989,97.3304549579989,97.3304549579989,97.3304549579989,97.3304549579989,97.3304549579989,97.3304549579989,124.364992999999,-7,7,0,2,11.8181563750004,7,25.284918583,124.365135708,124.374164290999,124.829856916,124.658787208,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
,128,133,NaN,6,stimuli/own/kitchen/128_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,3,3,5,NaN,NaN,NaN,NaN,124.829856916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,124.659280958,124.829856916,124.829856916,124.829856916,124.829856916,124.829856916,124.829856916,124.829856916,124.829856916,124.829856916,144.384862666,7,-7,0,4,12.0276512500004,5,15.2186773339999,144.385008207999,144.390735249999,144.84055175,144.675958832999,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
,110,107,NaN,4,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/107_kit.jpg,NaN,NaN,NaN,NaN,0,4,4,3,NaN,NaN,NaN,NaN,144.84055175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,144.676379082999,144.84055175,144.84055175,144.84055175,144.84055175,144.84055175,144.84055175,144.84055175,144.84055175,144.84055175,164.323009665999,7,-7,0,3,15.1252018340001,7,18.6954946659989,164.323168957999,164.325588,164.774449749999,164.608705666,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
,107,128,NaN,7,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/128_kit.jpg,NaN,NaN,NaN,NaN,0,5,5,6,NaN,NaN,NaN,NaN,164.774449749999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,164.609165041,164.774449749999,164.774449749999,164.774449749999,164.774449749999,164.774449749999,164.774449749999,164.774449749999,164.774449749999,164.774449749999,182.180653957999,7,-7,0,2,12.2997650420002,7,16.5455186250001,182.180796208,182.191048249999,182.6430865,182.475463583,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,kitchen,1,2024-04-08_15h11.14.957,image_similarity_rating,2023.2.3,None,2024-04-08 15h11.29.781076 +0200
