slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide1.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0214022909995037,NaN,0.00196079099987401,0.00207166600011988,0.00761570799932088,0.0214022909995037,0.0214022909995037,15.5655043329998,space,15.5437302090004,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.5933261659993,NaN,NaN,NaN,15.5668565409997,15.5933261659993,15.5933261659993,21.7598964999997,space,6.16620258300009,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.787648083,NaN,NaN,NaN,21.7609407909995,21.787648083,21.787648083,24.8637854999997,space,3.07578349999949,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.8899151659998,NaN,NaN,NaN,24.8648043329995,24.8899151659998,24.8899151659998,35.5650401249995,space,10.6748767079998,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,110,107,NaN,4,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/107_bat.jpg,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,35.7613445829993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,35.5804082079994,35.7613445829993,35.7613445829993,35.7613445829993,35.7613445829993,35.7613445829993,35.7613445829993,35.7613445829993,35.7613445829993,35.7613445829993,55.6410031249998,7,-7,0,2,13.8716323750004,5,16.7194649580006,55.6412343329994,55.6430582499997,56.0955431249995,55.9265703749998,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,108,110,NaN,8,stimuli/own/bathroom/108_bat.jpg,stimuli/own/bathroom/110_bat.jpg,NaN,NaN,NaN,NaN,0,1,1,7,NaN,NaN,NaN,NaN,56.0955431249995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,55.9270366659994,56.0955431249995,56.0955431249995,56.0955431249995,56.0955431249995,56.0955431249995,56.0955431249995,56.0955431249995,56.0955431249995,56.0955431249995,63.8901669999996,7,-7,0,1,4.11382024999966,6,6.42607837500054,63.89031075,63.8923852079997,64.3422353329997,64.176047291,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,110,133,NaN,1,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,2,2,0,NaN,NaN,NaN,NaN,64.3422353329997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,64.1764534999993,64.3422353329997,64.3422353329997,64.3422353329997,64.3422353329997,64.3422353329997,64.3422353329997,64.3422353329997,64.3422353329997,64.3422353329997,75.9983413749997,7,-7,0,3,8.32116824999957,6,11.272778083,75.9984832079999,76.004247541,76.454311208,76.2888692910001,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,128,133,NaN,6,stimuli/own/bathroom/128_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,3,3,5,NaN,NaN,NaN,NaN,76.454311208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,76.2892940829997,76.454311208,76.454311208,76.454311208,76.454311208,76.454311208,76.454311208,76.454311208,76.454311208,76.454311208,92.2788639999999,7,-7,0,4,11.0247926250004,3,15.4980745829998,92.2790052079999,92.2874879159999,92.742085375,92.5721949580002,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,107,128,NaN,7,stimuli/own/bathroom/107_bat.jpg,stimuli/own/bathroom/128_bat.jpg,NaN,NaN,NaN,NaN,0,4,4,6,NaN,NaN,NaN,NaN,92.742085375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,92.5727026249997,92.742085375,92.742085375,92.742085375,92.742085375,92.742085375,92.742085375,92.742085375,92.742085375,92.742085375,102.4361975,7,-7,0,1,6.02422712499992,3,8.91834266700062,102.436343249999,102.439005791,102.89145,102.722037666,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,128,108,NaN,3,stimuli/own/bathroom/128_bat.jpg,stimuli/own/bathroom/108_bat.jpg,NaN,NaN,NaN,NaN,0,5,5,2,NaN,NaN,NaN,NaN,102.89145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,102.7225515,102.89145,102.89145,102.89145,102.89145,102.89145,102.89145,102.89145,102.89145,102.89145,112.28216775,-7,7,0,2,4.56543416600016,4,8.9920188749993,112.282313041,112.287325583,112.741768958,112.572053958,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
,108,133,NaN,10,stimuli/own/bathroom/108_bat.jpg,stimuli/own/bathroom/133_bat.jpg,NaN,NaN,NaN,NaN,0,6,6,9,NaN,NaN,NaN,NaN,112.741768958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,112.572554124999,112.741768958,112.741768958,112.741768958,112.741768958,112.741768958,112.741768958,112.741768958,112.741768958,112.741768958,121.089841790999,-7,7,0,2,5.41463916699922,4,7.93929420799941,121.089985375,121.091916875,121.541976333,121.376043583,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,bathroom,2,2024-04-15_15h05.50.249,image_similarity_rating,2023.2.3,None,2024-04-15 15h06.03.050517 +0200
