slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide2.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0221065830000953,NaN,0.00241129099958926,0.00252083299983497,0.00809441599994898,0.0221065830000953,0.0221065830000953,11.8323571660003,space,11.809877959,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8623920829996,NaN,NaN,NaN,11.8337882080004,11.8623920829996,11.8623920829996,17.2573163329998,space,5.39457320800011,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.2832794579999,NaN,NaN,NaN,17.2581150830001,17.2832794579999,17.2832794579999,20.1318248750003,space,2.84819212500042,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.156653,NaN,NaN,NaN,20.1328194999996,20.156653,20.156653,23.2738530830002,space,3.1168391250003,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
,108,110,NaN,8,stimuli/own/kitchen/108_kit.jpg,stimuli/own/kitchen/110_kit.jpg,NaN,NaN,NaN,NaN,0,0,0,7,NaN,NaN,NaN,NaN,23.4736745829996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,23.2923084160002,23.4736745829996,23.4736745829996,23.4736745829996,23.4736745829996,23.4736745829996,23.4736745829996,23.4736745829996,23.4736745829996,23.4736745829996,32.0833352500003,-7,7,0,1,4.64225062500009,4,7.5830475419998,32.0835644580002,32.0894313750005,32.5393453329998,32.3740788329997,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
,107,133,NaN,9,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,1,1,8,NaN,NaN,NaN,NaN,32.5393453329998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,32.3744777499996,32.5393453329998,32.5393453329998,32.5393453329998,32.5393453329998,32.5393453329998,32.5393453329998,32.5393453329998,32.5393453329998,32.5393453329998,43.1874883749997,-7,7,0,3,7.90933287499956,6,10.3987202089993,43.1876297910003,43.2058638750004,NaN,43.4900148329998,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
,110,133,NaN,1,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,2,2,0,NaN,NaN,NaN,NaN,43.6576179579997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,43.4904933329999,43.6576179579997,43.6576179579997,43.6576179579997,43.6576179579997,43.6576179579997,43.6576179579997,43.6576179579997,43.6576179579997,43.6576179579997,54.4830994579997,-7,7,0,1,5.01147349999974,5,10.5640891250005,54.4832419579998,54.4889428329998,54.9397927500004,54.7734808329997,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
,128,133,NaN,6,stimuli/own/kitchen/128_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,3,3,5,NaN,NaN,NaN,NaN,54.9397927500004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,54.7739462079999,54.9397927500004,54.9397927500004,54.9397927500004,54.9397927500004,54.9397927500004,54.9397927500004,54.9397927500004,54.9397927500004,54.9397927500004,64.538216375,-7,7,0,4,4.68089208299989,6,9.36137800000051,64.5383609580003,64.540765875,64.9933267079996,64.8273907080002,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
,110,128,NaN,2,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/128_kit.jpg,NaN,NaN,NaN,NaN,0,4,4,1,NaN,NaN,NaN,NaN,64.9933267079996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,64.82776775,64.9933267079996,64.9933267079996,64.9933267079996,64.9933267079996,64.9933267079996,64.9933267079996,64.9933267079996,64.9933267079996,64.9933267079996,72.7628454579999,7,-7,0,2,5.09836562500004,2,7.59400287500011,72.7629888749998,72.7721750410001,73.2239322080004,73.0567726660001,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
,128,108,NaN,3,stimuli/own/kitchen/128_kit.jpg,stimuli/own/kitchen/108_kit.jpg,NaN,NaN,NaN,NaN,0,5,5,2,NaN,NaN,NaN,NaN,73.2239322080004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,73.0572233749999,73.2239322080004,73.2239322080004,73.2239322080004,73.2239322080004,73.2239322080004,73.2239322080004,73.2239322080004,73.2239322080004,73.2239322080004,81.0123202499999,-7,7,0,1,2.85251795899967,6,6.80689966699993,81.0124662079998,81.0224147910003,81.4770821660004,81.3066855830002,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,kitchen,1,2024-04-13_11h34.09.422,image_similarity_rating,2023.2.3,None,2024-04-13 11h34.21.832219 +0200
