slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop_thisRepN,instructionsLoop_thisTrialN,instructionsLoop_thisN,instructionsLoop_thisIndex,practice_thisRepN,practice_thisTrialN,practice_thisN,practice_thisIndex,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,thisRow_t,notes,preparation_started,preparation_stopped,instructions_started,startResponse_started,slide_img_started,instructions_stopped,startResponse_keys,startResponse_rt,startResponse_duration,trial_started,polygon_started,polygon_2_started,image1_started,image2_started,rating_1_started,question_started,rating_2_started,question_2_started,block_text_started,trial_stopped,stim1pos,stim2pos,block,rating_1_response,rating_1_rt,rating_2_response,rating_2_rt,ITI_started,text_started,text_stopped,ITI_stopped,practice_over_started,text_2_started,space_practice_over_started,practice_over_stopped,space_practice_over_keys,space_practice_over_rt,space_practice_over_duration,breakBlocks_started,breakBlocks_stopped,startBlock_keys,startBlock_started,startBlock_rt,startBlock_duration,end_started,message_end_started,key_resp_started,end_stopped,key_resp_keys,key_resp_rt,key_resp_duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide2.jpg,NaN,NaN,NaN,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0265259590000824,NaN,0.00212666700008413,0.00224020900009236,0.00958437500003129,0.0265259590000824,0.0265259590000824,24.5282408750001,space,24.501512917,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
instructions/Slide3.jpg,NaN,NaN,NaN,NaN,,,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5510844170001,NaN,NaN,NaN,24.529011542,24.5510844170001,24.5510844170001,33.869128667,space,9.31768212500003,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
instructions/Slide4.jpg,NaN,NaN,NaN,NaN,,,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.895700917,NaN,NaN,NaN,33.8700875420001,33.895700917,33.895700917,35.2649277090001,space,1.36886079100009,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
instructions/Slide5.jpg,NaN,NaN,NaN,NaN,,,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.292404959,NaN,NaN,NaN,35.2659309170001,35.292404959,35.292404959,51.302345167,space,16.0095753329999,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
,128,108,NaN,3,stimuli/own/kitchen/128_kit.jpg,stimuli/own/kitchen/108_kit.jpg,NaN,NaN,NaN,NaN,0,0,0,2,NaN,NaN,NaN,NaN,51.5101147500001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,51.3306664170001,51.5101147500001,51.5101147500001,51.5101147500001,51.5101147500001,51.5101147500001,51.5101147500001,51.5101147500001,51.5101147500001,51.5101147500001,65.671545709,7,-7,0,2,10.402446209,5,13.158900334,65.671782417,65.676480584,66.1271111670001,65.96123075,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
,110,133,NaN,1,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,1,1,0,NaN,NaN,NaN,NaN,66.1271111670001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,65.9616621670001,66.1271111670001,66.1271111670001,66.1271111670001,66.1271111670001,66.1271111670001,66.1271111670001,66.1271111670001,66.1271111670001,66.1271111670001,78.9125106250001,-7,7,0,3,5.64895445900004,2,12.6681013750001,78.9126530420001,78.926830167,79.3773341670001,79.211032,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
,107,108,NaN,5,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/108_kit.jpg,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,79.3773341670001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,79.2114639170001,79.3773341670001,79.3773341670001,79.3773341670001,79.3773341670001,79.3773341670001,79.3773341670001,79.3773341670001,79.3773341670001,79.3773341670001,92.203982792,7,-7,0,3,12.4759155409999,4,8.391602584,92.2041237090001,92.2096807920001,92.6621563750001,92.4943864170001,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
,107,133,NaN,9,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,92.6621563750001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,92.494882209,92.6621563750001,92.6621563750001,92.6621563750001,92.6621563750001,92.6621563750001,92.6621563750001,92.6621563750001,92.6621563750001,92.6621563750001,104.708628667,7,-7,0,4,11.9842619999999,2,5.66187291599999,104.708794625,104.711026917,105.157109209,104.994297625,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
,108,133,NaN,10,stimuli/own/kitchen/108_kit.jpg,stimuli/own/kitchen/133_kit.jpg,NaN,NaN,NaN,NaN,0,4,4,9,NaN,NaN,NaN,NaN,105.157109209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,104.994585459,105.157109209,105.157109209,105.157109209,105.157109209,105.157109209,105.157109209,105.157109209,105.157109209,105.157109209,117.613037625,-7,7,0,2,12.1404396250001,2,9.62831925,117.613178584,117.614944209,118.067118084,117.89862275,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
,110,107,NaN,4,stimuli/own/kitchen/110_kit.jpg,stimuli/own/kitchen/107_kit.jpg,NaN,NaN,NaN,NaN,0,5,5,3,NaN,NaN,NaN,NaN,118.067118084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,117.899061167,118.067118084,118.067118084,118.067118084,118.067118084,118.067118084,118.067118084,118.067118084,118.067118084,118.067118084,129.962034334,-7,7,0,2,11.755955375,2,6.98172029199998,129.962175292,129.964089,130.41480525,130.24826825,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,kitchen,1,2024-05-11_11h12.49.859,image_similarity_rating,2023.2.3,None,2024-05-11 11h13.07.427583 +0200
